Actb	Ahcy	Aqp3	Atp12a	Bmp4	Cdx2	Creb312	Cebpa	Dab2	DppaI	Eomes	Esrrb	Fgf4	Fgfr2	Fn1	Gapdh	Gata3	Gata4	Gata6	Grhl1	Grhl2	Hand1	Hnf4a	Id2	Klf2	Klf4	Klf5	Krt8	Lcp1	Mbnl3	Msc	Msx2	Nanog	Pdgfa	Pdgfra	Pecam1	Pou5f1	Runx1	Sox2	Sall4	Sox17	Snail	Sox13	Tcfap2a	Tcfap2c	Tcf23	Utf1	Tspan8
282	-2.55	1.725	4.83	12.26	11.49	5.555	7.13	6.745	9.89	11.51	8.235	6.17	3.84	11.825	7.685	1.06	4.095	6.345	5.56	12.545	6.085	7.52	5.48	9.895	6.185	4.165	6.595	2.945	6.655	11.655	8.825	12.09	3.175	5.41	5.89	5.42	3.95	11.27	2.41	3.945	7.215	8.985	11.275	3.91	2.62	3.925	4.015	10.445
283	-4.425	4.825	4.025	4.07	9.815	2.295	6.715	9.465	1.58	-0.380000000000003	6	11.21	10.99	4.815	11.95	0.765000000000001	-0.805	12.085	3.13	5.295	3.62	5.12	11.515	2.25	11.485	6.1	1.72	1.265	3.69	3.46	6.705	2.46	4.08	2.17	11.545	7.305	2.09	10.775	11.58	2.06	6.02	9.615	2.86	4.62	4.545	8.63	9.46	3.245
284	-2.275	5.865	12.365	11.805	10.895	10.325	2.3	11.145	2.79	11.315	4.905	9.025	11.51	0.785	6.655	-0.115	4.485	-0.529999999999999	2.845	6.865	7.175	8.105	5.58	12.415	12.62	3.19	9.14	5.12	9.845	8.31	12.325	5.13	9.37	3.165	4.79	6.265	2.83	4.07	10.63	1.555	5.45	4.87	7.715	6.615	4.015	3.75	5.705	10.785
285	-4.655	6.69	4.425	6.44	9.905	1.3	10.345	3.035	1.675	1.865	1.25	10.91	11.795	3.695	10.64	0.190000000000001	0.0399999999999991	7.725	5.72	4.03	4.32	11.355	11.675	1.25	11.57	11.73	7.52	2.47	1.37	2.955	7.97	7.79	12.005	1.905	12.405	10.98	7.995	11.81	10.88	3.155	8.195	12.3	13.295	5.675	3.225	13.26	12.815	3.6
286	0.470000000000001	5.29	9.575	8.9	9.13	9.665	13.405	12.92	13.77	13.36	12.535	6.16	4.845	15.285	6.63	4.26	7.76	8.92	13.555	10.545	6.34	8.41	15.005	13.46	6.2	5.135	10.025	14.31	14.45	14.815	9.165	14.235	5.735	5.515	14.105	6.03	5.165	14.44	2.67	4.29	9.04	9.965	6.715	9.93	7.075	14.105	9.07	12.045
287	0.135	6.45	13.865	13.495	13.375	9.25	6.865	13.75	4.085	14.275	12.455	13.555	14.845	6.495	7.615	2.68	5.175	0.69	4.31	13.09	7.23	6.055	7.255	9.365	14.355	5.725	9.785	8.895	13.295	12.59	13.755	8.54	13.77	14.215	5.16	13.085	6.2575	5.335	10.7875	4.305	4.9925	5.7225	8.2575	10.165	5.805	12.31	10.0625	13.4025
288	-0.645	5.17	12.5	12.0825	12.9	6.75	3.25	11.46	2.675	9.28	7.4	8.1	12.395	3.485	7.905	0.0950000000000006	5.11	-1.7	2.99	13.385	6.7	13.435	6.295	7.265	8.285	4.965	6.35	4.15	13.605	13.39	12.535	11.135	12.03	7.23	4.3	8.835	4.32	4.71	7.915	5.33	5.755	6.19	9.815	10.49	5.555	6.66	7.395	12.28
289	0.154999999999999	5.66	7.245	14.245	9.56	9.12	15.09	13.885	13.685	13.215	12.745	7.655	4.575	14.88	5.56	3.03	5.52	7.57	14.02	10.21	5.4	3.3	10.46	14.68	6.465	3.95	9.78	13.92	6.935	13.98	8.055	13.26	4.13	3.865	13.085	4.9	3.195	13.26	1.23	1.94	8.655	11.98	6.94	7.87	3.72	8.155	3.975	8.02
290	-1.335	5.055	13.155	13.985	13.505	9.725	5.655	13.13	7.175	14.44	10.07	10.4	14.19	5.805	8.625	2.15	4.695	1.34	3.66	14.445	6.91	13.86	7.815	13.875	11.565	5.115	9.765	12.87	14.565	11.49	12.95	10.01	11.45	4.84	3.765	12.1	3.5	2.96	6.88	2.495	4.645	6.285	8.41	6.325	3.015	2.615	6.87	12.26
291	-0.83	7.74	3.01	5.515	12.705	4.2	9.185	6.605	2.445	2.075	4.48	11.86	11.88	4.225	7.23	0.635	1.75	13.295	5.77	6.025	3.545	4.335	11.795	-1.155	11.81	11.655	7.86	1.73	0.859999999999999	3.325	7.115	12.435	9.465	2.96	11.79	11.515	7.62	5.145	10.835	1.745	5.915	10.625	5.795	4.035	1.56	10.225	10.475	1.81
292	-3.265	2.545	9.585	9.465	9.51	5.51	4.355	11.21	1.89	11.045	11.85	11.63	11.445	5.565	6.84	-0.380000000000003	4.49	-0.865	2.805	7.465	7.225	5.785	4.225	10.22	7.675	3.3	6.78	4.815	8.015	10.475	11.545	6.305	10.955	3.435	3.6	5.405	2.075	0.835000000000001	3.795	1.745	3.75	5.135	12.14	6.935	3.545	7.745	8.685	11.805
293	-3.825	6.955	3.46	5.625	11.19	3.635	11.295	6.755	2.54	0.954999999999998	4.875	12.165	12.215	4.89	11.815	1.225	1.575	12.395	6.17	9.415	4.22	9.2	13.17	2.45	11.835	7.08	8.775	1.47	3.26	5.265	13.49	5.715	6.42	3.75	11.6	11.565	8.48	8.25	12.135	4.075	5.185	10.42	10.795	3.515	1.435	7.78	11.655	2.69
294	-2.935	2.87	10.345	9.795	10.985	6.115	3.31	10.91	3.325	11.585	6.55	7.36	11.09	4.845	7.02	-0.530000000000001	3.88	-0.994999999999999	3.045	11.62	5.49	11.73	8.33	11.7	7.33	1.835	6.24	6.1	9.365	9.745	12.405	7.59	7.595	5.68	4.07	11.375	4.585	4.05	13.295	3.865	6.675	6.51	8.435	9.02	5.38	6.47	8.555	13.36
295	-1.9	9.885	4.855	7.7	13.77	7.44	12.535	7.32	5.915	6.565	6.66	14.75	14.45	6.28	13.555	3.915	2.86	14.24	9.065	6.96	5.75	8.845	14.095	3.99	8.49	14.815	9.005	3.285	5.555	6.475	14.105	10.99	10.955	8.67	13.28	13.67	7.7	7.745	13.625	5.14	11.275	14.105	9.26	8.235	4.985	13.72	13.865	4.735
296	0.895	6.68	14.095	13.75	13.295	9.215	7.365	13.555	10.485	13.865	10.275	14.15	13.105	9.68	6.93	2.55	7.03	-0.245000000000001	5.665	12.915	7.655	13.825	14.035	13.565	9.345	6.43	8.565	12.96	10.22	14.215	9.59	7.765	11.4575	8.155	3.1575	9.145	2.7825	6.0825	8.0575	2.125	5.865	7.62	7.9725	8.1025	4.925	5.53	9.16	12.0825
297	-1.3	8.58	5.23	7.03	12.545	6.84	12.12	12.16	3.345	4.585	6.675	12.285	12.59	3.86	13.29	1.005	3.67	13.435	7.355	8.785	6.165	12.765	11.75	1.01	9.125	13.39	7.615	2.995	4.86	8.31	8.48	13.945	13.88	5.23	12.725	15.24	14.615	8.14	14.255	5.26	7.505	9.13	6.295	5.67	5.485	13.5	14.395	7.285
298	-0.0400000000000009	8.79	6.95	9.225	13.685	5.365	13.135	13.395	3.795	7.97	7.57	14.01	14.36	6.2	14.02	2.6	2.84	9.96	8.71	8.91	6.135	13.17	13.75	2.45	13.515	9.76	9.105	1.66	3.69	5.565	7.725	7.38	13.145	6.05	12.07	11.74	6.745	5.07	12.2	2.43	5.23	13.525	6.235	8.16	2.995	11.965	13.155	6.955
299	-1.965	9.785	4.575	9.78	14.195	7.22	13.99	8	5.46	3.715	4.995	13.32	13.035	5.46	13.02	2.015	2.39	13.86	12.775	6.475	6.955	6.955	14.795	3.3	14.565	8.32	8.34	1.01	3.33	5.44	12.275	6.84	10.85	3.63	12.12	12.275	9.465	12.845	9.26	3.285	5.175	9.255	12.42	5.03	4.08	11.89	11.41	2.025
300	-2.435	8.14	0.634999999999998	5.975	11.015	5.855	11.92	11.86	3.02	1.625	6.16	12.545	13.05	6.215	12.19	0.664999999999999	0.795000000000002	11.515	6.365	7.235	4.55	8.505	11.7	0.859999999999999	11.64	6.045	7.735	1.015	2.685	4.96	11.79	5.865	7.37	2.725	11.275	10.675	4.395	3.875	6.595	1.255	5.45	10.225	4.635	2.43	0.984999999999999	9.505	9.585	4.315
301	-5.4	4.88	1.125	5.22	10.99	5.095	8.08	5.74	2.915	3.065	4.14	11.29	11.7	3.725	11.515	-0.244999999999999	0.745000000000001	11.675	1.305	5.56	3.505	11.27	11.3	-0.705000000000002	5.565	6.925	7.575	0.0750000000000028	1.505	3.775	7.43	3.605	11.435	1.825	9.065	11.525	5.65	6.375	12.14	3.515	5.865	12.635	5.665	4.925	2.235	11.315	7.2	2.765
302	-3.51	6.135	3.385	9.245	11.51	2.925	9.755	6.945	4.595	3.39	4.935	11.895	12.495	5.065	10.08	0.605	1.66	12.66	7.3	8.04	3.575	11.37	12.325	0.629999999999999	8.59	12.145	8.3	0.755000000000003	1.49	5.1	7.69	8.415	12.49	4.73	12.825	12.465	7.805	4.41	10.795	2.785	5.065	10.84	4.475	5.54	2.135	9.39	10.345	1.325
303	-3.255	5.445	2.67	10.91	11.795	4.055	10.64	4.97	2.24	1.795	6.96	11.2	11.45	3.925	11.675	-1.01	0.0899999999999999	11.73	5.91	7.12	3.24	5.385	11.67	3.01	12.005	10.525	7.365	1.86	2.835	4.32	9.51	7.915	6.795	7.67	13.295	13.375	6.625	13.26	11.735	6.03	9.09	13.01	8.195	6.92	4.28	14.735	13.405	3.85
304	0.57	6.15	12.535	12.59	8.745	9.395	7.03	14.75	7.33	13.46	13.555	12.055	10.61	10.71	7.145	1.13	8.5	3.695	5.315	10.58	9.24	10.705	9.135	14.235	14.845	7.125	11.315	7.58	10.015	10.27	13.28	13.67	8.04	4.955	5.375	6.5	6.015	9.425	11.42	4.095	6.835	5.97	13.865	9.115	5.725	6.81	8.575	10.66
305	1.375	7.015	7.525	13.555	10.225	8.495	8.995	14.15	13.105	13.41	10.34	7.57	5.38	7.445	5.555	1.335	7.495	6.725	14.035	9.845	6.805	7.49	12.845	9.71	5.84	4.655	9.61	8.745	10.1675	13.785	12.2475	14.315	3.4525	5.0425	8.0575	4.945	5.455	12.31	1.8925	4.0725	7.615	7.72	12.5	12.0825	5.12	10.93	6.23	9.79
306	0.524999999999999	5.02	6.09	12.16	6.055	7.205	8.805	12.285	12.59	11.51	13.29	7.625	5.31	13.435	5.745	1.935	5.125	12.765	11.75	11.67	7.375	7.25	12.535	14.395	6.43	4.46	9.19	13.945	8.43	13.4	12.725	11.43	5.195	5.52	14.255	6.19	5.025	12.98	3.135	3.2	8.285	9.83	14.395	14.245	6.68	10.99	8.01	13.885
307	-1.335	9.455	5.025	7.435	12.475	7.63	10.86	8.56	6.07	4.5	8.02	14.81	12.57	2.8	15.92	2.49	3.185	13.17	5.41	11.88	5.265	11.27	13.835	2.1	13.47	10.385	9.005	1.02	3.725	6.19	12.07	6.2	11.935	4.08	12.2	11.26	7.14	7.465	11.615	4.14	6.605	11.965	8.885	8.545	6.055	12.715	9.815	4.51
308	-1.235	10.89	4.42	8.45	14.19	7.605	13.445	13.32	3.295	4.03	10.45	14.445	13.12	6.67	6.995	2.525	2.875	13.755	7.555	14.73	6.755	13.19	12.95	2.73	8.13	5.42	7.455	-0.0599999999999987	3.17	4.4	9.27	5.625	6.215	5.435	12.7	12.575	3.785	2.745	11.52	5.34	7.38	11.89	11.41	6.115	3.585	11.51	5.035	4.625
309	-1.945	5.275	11.92	11.86	11.88	6.145	4.26	12.545	7.44	10.995	6.91	12.395	11.785	4.275	4.505	-0.924999999999997	4.38	-0.195	2.03	12.09	6.75	5.465	6.705	7.815	9.155	3.36	6.93	5.305	11.8	10.985	11.275	10.675	5.745	3.245	1.095	6.735	2.91	2.795	3.495	0.699999999999999	3.335	2.935	6.555	9.465	1.97	2.74	6.335	11.21
310	-5.4	5.645	1.74	5.66	11.445	4.605	11.17	4.8	2.37	0.0749999999999993	5.255	12.175	11.485	4.685	9.525	-0.889999999999999	-0.134999999999998	11.27	3.5	2.735	-0.535	4.825	11.545	0.205000000000002	6.555	5.835	6.76	-3.845	1.025	2.205	6.305	6.255	11.93	5.075	12.14	11.965	7.165	7.505	12.365	2.805	6.285	11.315	10.68	3.975	2.04	11.315	11.295	1.365
311	-4.61	5.745	1.695	7.435	12.215	5.24	11.815	5.955	3.625	1.495	4.49	12.415	12.62	5.27	9.17	-0.0500000000000007	0.445	11.37	8.105	5.78	4.25	12.145	13.96	-0.574999999999999	11.21	11.68	5.83	-0.645000000000003	2.38	3.57	9.335	9.525	11.335	1.66	10.795	10.785	10.135	4.93	8.975	2.28	4.425	9.39	4.385	3.255	1.935	11.075	10.58	0.0100000000000016
312	-3.575	5.605	1.73	6.47	11.09	5.205	12.26	3.83	4.76	1.315	2.465	11.62	11.57	3.07	7.29	-1.23	0.600000000000001	11.245	4.61	4.92	2.885	4.335	12.405	-1.7	8.445	11.81	7.27	-1.225	4.355	6.9	11.205	9.735	9.325	5.94	12.815	13.18	8.43	5.79	12.895	3.02	7.25	14.735	7.615	6.4	5.04	13.36	8.275	2.97
313	-1.705	10.495	6.81	14.75	14.45	7.45	8.285	7.635	7.21	4.71	7.035	10.96	14.03	5.655	14.095	2.37	3.9	14.815	7.895	7.915	7.075	7.925	14.105	2.58	14.335	9.34	8.39	2.6	6.37	9.175	13.625	8.21	14.375	10.085	13.56	13.655	13.755	9.91	13.865	5.735	7.605	13.82	14.095	10.14	4.585	14.275	13.925	5.995
314	-1.015	8.295	3.855	9.05	13.105	7.79	13.5	5.2	6.27	1.705	5.125	8.745	14.355	6.235	13.145	1.535	1.575	14.18	12.305	6.96	5.35	7.615	13.93	2.695	15.2575	13.785	6.9475	2.365	3.0225	5.0025	12.0575	9.425	13.405	5.81	12.7325	13.4025	7.505	10.01	12.5	4.5325	7.34	12.97	8.79	6.66	3.585	12.78	12.12	2.22
315	-3.655	9.965	2.395	6.815	12.59	4.25	13.29	9.335	4.67	2.195	5.585	13.255	13.435	6.185	11.75	-0.0399999999999991	1.705	13.39	12.535	9.345	6.07	9.24	13.45	3.175	13.88	9.74	7.525	3.78	4.615	5.25	8.465	13.87	13.305	5.82	13.565	12.28	9.835	9.71	11.125	5.855	7.85	14.83	12.3	6.255	5.605	13.215	13.135	2.915
316	-3.285	11.32	5.29	9.82	14.36	7.43	14.02	14.81	3.43	-1	8.5	14.68	13.905	6.04	13.75	2.88	2.065	13.98	8.305	7.4	5.17	13.255	13.085	2.25	13.145	6.47	7.7	-0.449999999999998	2.525	4.09	7.94	5.15	8.47	7.415	11.615	13.01	6.935	6.545	13.155	5.125	6.955	12.715	10.555	6.94	5.645	14.44	13.99	4.74
317	-0.159999999999998	11.835	5.855	13.32	13.035	9.79	13.02	14.445	6.38	6.06	8.255	13.875	14.185	10.555	14.795	3.63	5.375	13.19	12.95	7.81	5.56	7.31	12.275	2.24	12.64	11.9	10.34	2.525	5.405	5.805	9.49	7.975	9.675	5.485	12.42	12.26	8.18	11.89	11.41	12.095	7.545	11.51	6.305	8.605	3.595	11.825	11.92	4.84
318	-5.15	7.115	0.870000000000001	5.435	13.05	5.895	12.19	4.445	1.865	-0.654999999999999	1.685	11.185	11.81	2.735	11.7	-1.36	-0.529999999999999	11.695	6.185	5.325	3.375	6.68	11.79	-0.445	11.8	4.375	4.795	-2.735	-0.665000000000003	0.585000000000001	5.575	5.515	10.51	0.155000000000001	10.475	10.31	5.525	3.055	8.195	-0.0249999999999986	4.38	9.22	6.515	2.76	1.24	11.045	11.95	-0.41
319	-4.785	6.795	1.75	3.99	11.7	3.935	6.945	5.125	1.785	-0.0749999999999993	1.155	11.51	11.605	3.54	7.37	-3.315	-4.145	10.475	4.915	4.495	2.145	10.775	11.58	-3.195	11.435	5.995	3.755	-1.305	1.5	2.965	12.14	11.965	6.115	5.185	12.365	11.805	5.515	4.405	10.11	1.295	11.19	11.315	6.815	3.275	2.45	9.895	12.435	1.385
320	-3.555	6.52	1.715	6.855	12.495	5.315	12.36	6.125	4.38	1.98	5.77	12.43	11.835	3.97	12.325	-0.110000000000003	1.65	12.145	9.06	4.265	2.48	5.05	11.6	0.0549999999999962	11.17	9.7	7.585	-0.245000000000001	1.665	3.12	10.795	6.295	6.515	2.51	11.655	11.2	6.395	4.14	10.345	0.865000000000002	6.395	11.075	5.24	5.12	3.435	11.585	10.64	1.8
321	-4.96	7.595	2.47	4.74	11.45	3.375	11.675	8.23	2.09	0.57	4.21	11.7	11.53	3.475	11.67	0.199999999999999	0.295	10.525	5.265	4.12	2.545	6.86	12.63	-0.484999999999999	13.585	6.97	7.905	1.555	2.965	4.59	9.015	7.67	12.9	6.26	12.895	13.36	9.84	7.165	12.165	3.52	7.42	13.36	5.315	6.89	4.085	15.285	14.34	5.91
322	-1.24	7.94	4.065	9.095	13.78	6.7	15.005	8.37	5.38	2.855	6.595	14.31	14.45	7.215	14.335	2.185	3.515	13.555	7.195	6.86	6.215	9.17	13.28	1.75	8.14	6.565	7.355	0.749999999999998	4.555	7.135	10.82	13.655	11.095	4.9	13.865	13.495	8.515	7.92	10.685	5.46	8.585	14.275	7.575	6.485	6.065	13.865	12.835	4.72
323	-0.315	5.34	7.29	13.09	7.3	6.495	13.305	12.915	14.355	13.825	13.395	6.595	4.855	13.21	5.095	-0.229999999999999	6.29	6.535	13.93	9.265	8.1175	13.785	12.2975	14.315	5.4025	2.2825	8.3075	9.495	7.825	12.31	12.7325	13.4025	2.725	3.41	10.05	4.2025	4.76	12.97	1.85	1.55	5.775	6.48	10.9	12.16	4.175	12.375	4.265	7.595
324	-1.1	4.83	8.18	13.385	13.95	7.465	8.355	13.255	6.365	12.765	9.18	8.92	13.605	5.31	6.065	2.125	6.4	1.64	4.54	9.475	8.76	9.32	5.865	10.73	9.465	5.4	8.875	9.07	13.305	12.98	13.565	8.13	10.595	10.21	6.235	14.245	7.37	7.28	7.56	4.605	7.955	6.935	13.135	13.395	4.765	8.39	13.01	12.16
325	0.0899999999999999	6.72	5.37	14.81	12.57	3.55	10.57	14.68	4.595	13.17	13.75	7.5	13.515	5.91	7.805	0.399999999999999	5.09	0.0350000000000001	4.255	13.17	5.855	6.55	6.62	2.51	4.765	2.37	6.88	4.55	5.02	9.865	11.615	8.04	6.185	4.385	4.795	9.815	5.785	4.125	7.465	3.17	9.795	9.76	13.99	7.07	5.73	6.675	8.675	13.32
326	0.185	7.45	13.02	14.445	13.12	8.36	5.445	13.875	14.185	13.755	14.795	10.26	14.565	6.57	5.97	1.02	4.94	1.34	3.395	12.1	7.68	11.9	12.12	12.275	12.455	7.095	7.21	8.735	8.395	9.255	12.42	12.26	7.95	6.52	2.57	6.685	4.715	4.43	1.975	2.575	3.945	3.345	11.92	6.87	5.36	5.925	6.93	8.955
327	-1.01	7.265	4.92	9.115	11.785	4.915	11.795	11.185	5.36	2.525	5.92	8.22	11.64	4.575	12.435	-0.335000000000001	1.605	11.27	7.2	5.965	4.43	5.535	11.275	0.975000000000001	4.525	6.895	5.155	-1.735	3.37	5.055	9.285	5.53	2.755	9.365	9.585	9.465	4.47	4.42	10.595	4.25	6.17	11.045	5.12	6.43	3.935	12.085	11.17	3.98
328	-2.87	4.675	6.235	7.765	11.485	4.015	9.525	4.92	4.675	3.22	3.37	9.685	8.015	2.845	11.545	-0.884999999999998	1.655	10.775	6.61	2.885	3.485	4.325	5.655	2.225	11.93	9.115	7.72	2.455	2.715	6.505	12.365	6.705	4.415	3.205	10.68	11.145	5.25	6.255	6.785	2.835	4.52	9.895	6.805	6.135	4.825	12.41	8.695	4.485
329	-3.655	9.325	2.99	6.595	12.62	5.92	13.17	5.05	2.715	-0.650000000000002	5.445	11.74	12.56	4.775	13.96	-1.775	-0.669999999999998	11.68	5.68	5.805	3.89	12.58	12.825	1.495	11.335	6.71	5.005	-1.545	-0.484999999999999	2.22	11.655	6.82	4.505	2.16	10.345	9.795	7.215	6.795	7.3	2.85	7.295	11.585	10.64	3.82	2.9	12.475	12.26	0.259999999999998
330	-4.83	6.705	2.485	4.63	11.57	4.11	11.31	11.7	2.95	0.635000000000002	4.73	12.66	12.005	2.765	12.405	-1.23	0.645000000000003	11.81	5.7	4.785	5.265	7.01	13.295	2.605	12.565	13.26	7.535	1.86	3.31	4.33	12.895	13.36	12.46	7.405	13.405	12.92	8.15	7.92	12.535	4.47	7.215	15.285	14.34	8.23	6.85	13.46	13.555	3.905
331	-2.76	8.34	4.615	7.1	14.03	6.975	14.095	7.04	5.37	3.425	5.605	14.235	14.845	5.885	9.335	1.69	2.235	14.44	6.65	6.58	4.93	13.115	13.625	1.69	12.025	9.215	7.51	1.425	3.365	4.37	13.865	13.495	13.375	5.49	14.095	13.75	10.455	7.395	13.925	4.615	11.545	13.865	7.945	6.21	5.865	13.41	13.5	1.59
332	-2.47	8.695	3.085	5.515	14.355	7.165	14.035	7.245	4.415	2.74	5.015	12.96	13.77	6.015	13.93	0.125	4.0175	13.785	6.5075	7.245	3.7425	7.5625	12.0575	1.125	13.405	12.31	6.2225	0.2525	2.275	4.43	7.81	6.3725	12.9	3.78	12.87	11.46	10.065	5.58	12.12	2.67	8.145	9.225	6.655	4.575	4.02	11.51	13.29	1.085
333	-3.53	8.335	4.695	3.125	13.435	6.305	7.26	11.67	3.835	3.38	4.805	14.395	14.3	5.16	13.45	1.245	0.800000000000001	13.4	3.795	7.52	4.885	13.81	14.255	2.04	13.305	5.88	4.195	-0.669999999999998	2.635	6.67	8.925	6.945	10.96	5.62	15.09	13.885	8.405	4.155	10.525	3.185	7.295	14.88	7.15	5.28	5.59	13.91	14.02	4.02
334	-3.29	3.81	7.65	8.36	13.905	5.17	13.75	13.92	5.355	5.88	6.835	13.26	13.47	5.215	13.085	1.26	2.305	13.26	4.96	5.57	3.415	11.98	12.2	-0.250000000000004	7.57	6.945	5.495	0.959999999999999	3.685	5.805	13.155	8.815	9.995	3.595	14.075	13.13	9.515	7.25	13.99	4.47	8.19	13.515	5.695	4.72	5.425	10.26	13.02	5.405
335	-3.29	8.07	5.395	6.565	13.025	5.685	13.965	8.44	5.835	4.69	4.91	12.73	13.13	3.89	8.515	1.14	0.800000000000001	11.9	5.94	6.415	3.985	5.875	12.7	0.545	7.155	4.255	5.74	0.739999999999998	2.55	5.08	7.06	6.015	9.945	2.97	9.185	11.765	3.965	4.125	8.55	1.85	5.43	11.955	4.87	4.765	5.37	13.295	9.7	3.435
336	-2.555	3.615	11.795	11.185	11.81	8.035	3.6	12.09	4.97	11.695	12.435	12.435	12.325	4.37	5.03	-0.574999999999999	4.6	-1.475	1.525	10.675	3.325	10.625	10.355	10.445	10.51	1.355	4.085	4.19	5.255	7.115	7.565	3.235	5.34	2.27	1.565	5.41	2.72	2.975	5.93	0.66	2.495	5.965	5.79	7.8	4.6	5.275	6.355	10.615
337	-3.745	7.155	1.685	5.77	11.605	4.5	11.3	9.685	0.675000000000001	3.365	5.735	11.545	10.955	5.005	8.62	-2.645	2.235	9.615	1.075	5.725	4.24	12.305	12.14	1.385	7.235	5.355	6.525	0.384999999999998	2.015	4.785	7.3	5.875	9.01	2.765	11.295	11.375	4.43	2.835	12.435	2.815	5.545	12.41	4.835	5.235	4.475	12.395	8.89	3.265
338	-1.67	5.08	13.17	12.43	11.835	7.99	5.485	11.74	7.99	12.145	13.63	10.865	11.21	4.61	4.48	-0.935000000000002	6.45	2.06	3.405	12.465	4.915	10.42	8.465	10.785	7.235	2.19	5.705	4.99	3.755	7.96	10.345	4.695	6.485	3.525	2.22	4.57	3.465	4.005	5.45	1.54	2.03	3.725	12.26	11.2	4.13	4.865	4.355	6.84
339	-1.86	4.06	11.31	11.7	5.91	5.905	6.23	12.66	5.125	7.375	12.405	10.98	7.955	6.52	5.74	-0.145	4.505	5.21	4.185	13.375	5.545	7.92	12.815	8.84	12.9	5.29	7.315	8.88	7.55	14.735	13.405	7.66	10.91	6.41	4.625	6.98	4.495	7.655	8.47	5.19	6.35	8.19	9.485	9.785	6.72	11.54	8.265	10.59
340	-2.9	6.595	4.465	7.29	14.45	6.315	14.335	9.805	5.735	2.715	5.465	14.19	14.335	5.8	13.28	0.840000000000002	1.21	13.115	6.035	5.94	4.695	14.105	13.56	1.865	13.755	7.04	7.095	1.015	2.465	4.97	7.855	8.46	11.455	5.125	13.925	13.555	9.495	6.455	8.865	4.34	8.225	13.41	8.73	5.62	5.67	12.615	9.535	1.555
341	-2.035	8.685	4.285	7.355	13.295	6.72	13.755	5.98	4.74	2.545	4.02	13.085	15.2575	4.545	12.2975	1.845	0.602500000000001	13.6125	8.1475	5.785	4.455	12.31	12.7325	1.0325	8.905	5.59	5.31	-0.987500000000001	2.52	3.71	8.39	7.28	12.545	4.25	12.12	12.16	7.525	8.135	10.995	2.235	5.64	11.51	6.22	4.925	4.82	13.435	13.665	1.245
342	-2.345	6.845	2.82	6.18	13.605	6.74	10.555	7.315	7.2	3.86	5.92	13.945	13.88	6.14	12.725	3	3.005	13.81	7.885	6.13	5.225	12.98	13.565	1.22	13.415	7.16	8.715	2.165	4.79	6.98	9.77	10.425	11.215	2.935	13.135	13.395	7.935	7.43	14.43	4.42	7.65	13.91	6.72	7.41	5.13	9.96	10.85	3.92
343	-2.415	7.22	4.18	6.45	13.515	7.13	13.835	6.56	5.26	1.895	4.245	13.17	13.145	5.54	12.07	-0.659999999999998	0.0350000000000001	11.98	4.29	4.82	2.49	8.895	11.615	1.25	11.815	8.735	7.845	2.695	3.625	5.415	8.925	6.49	10.835	5.74	13.99	14.02	10.5	6.655	13.445	3.96	6.415	13.75	6.82	6.685	5.57	13.86	8.175	2.985
344	-1.015	7.245	7.275	8.22	12.095	5.62	12.95	6.32	4.76	4.68	4.425	12.1	12.64	4.48	12.12	-0.344999999999999	1.635	12.845	6.06	4.455	2.715	5.465	12.42	0.629999999999999	12.05	6.3	5.95	-0.725000000000001	2.695	3.75	5.165	6.125	6.445	3.155	11.92	11.86	8.87	4.705	11.94	2.835	7.24	13.295	5.01	4.745	3.485	11.515	8.685	2.465
345	-2.46	4.565	2.63	5.03	11.64	2.785	12.435	6.035	4.045	0.280000000000001	5.17	7.395	11.8	2.365	11.275	-3.095	-2.625	10.625	2.855	10.445	1.94	4.145	10.475	2.37	7.215	3.465	3.795	-1.345	0.0200000000000031	3.29	4.185	4.3	2.5	2.675	11.95	11.63	5.275	4.955	11.17	1.59	5.7	11.445	4.275	5.685	3.105	7.445	5.425	0.960000000000001
346	-4.215	4.31	0.82	4.455	8.015	1.985	11.545	4.515	1.895	0.204999999999998	4.14	8.395	11.435	1.975	9.065	-2.275	-0.24	12.305	5.07	5.755	3.155	12.635	12.365	1.175	8.655	5.105	4.55	1.205	2.47	3.965	6.385	6.185	3.75	0.785	12.435	12.165	9.795	5.76	8.185	3.985	8.025	12.395	5.76	4.775	4.23	12.66	13.17	2.23
347	-1.655	3.18	8.795	11.74	12.56	12.145	8.5	10.865	5.32	7.21	8.11	11.565	12.49	6.44	6.065	0.815000000000001	3.295	-0.990000000000002	1.845	6.445	4.445	4.99	9.375	8.16	9.905	2.5	4.475	2.825	8.675	4.725	10.87	10.91	6.385	5.565	1.87	4.69	3.64	3.845	5.77	0.949999999999999	3.35	6.395	11.675	6.01	4.28	6.91	5.48	8.14
348	0.52	6.985	11.67	12.66	12.005	5.485	4.895	10.98	3.285	11.81	12.63	11.375	13.585	6.4	9.935	4.465	6.055	3.81	8.385	13.18	6.03	6.62	9.285	10.43	12.46	9.995	9.315	12.92	11.35	13.36	12.535	6.85	11.615	9.645	7.48	14.75	11.89	5.98	8.935	6.545	6.76	12.79	15.005	9.71	6.44	6.195	8.685	14.31
